SourceId,PaymentId,Date,Amount
a378c09a-553e-43e6-bf44-009f865bcba0-0010220195,CS1202155150101562,2/15/2012,91.6200
a378c09a-553e-43e6-bf44-009f865bcba0-0010220195,CS1202295130101601,2/29/2012,140.3100
a378c09a-553e-43e6-bf44-009f865bcba0-0010220195,CS1203145100101506,3/14/2012,140.3100
a378c09a-553e-43e6-bf44-009f865bcba0-0010220195,CS1203285120101551,3/28/2012,23.6900
a378c09a-553e-43e6-bf44-009f865bcba0-0010220195,CS1203285120101551,3/28/2012,25.0000
a378c09a-553e-43e6-bf44-009f865bcba0-0010220195,CS1203285120101551,3/28/2012,79.4300
58a4a2d2-5759-4f0d-aaec-c4bb8d83839e-0009687268,CS1112025140103458,12/2/2011,209.3900
58a4a2d2-5759-4f0d-aaec-c4bb8d83839e-0009687268,CS1112065000104733,12/6/2011,7.2800
58a4a2d2-5759-4f0d-aaec-c4bb8d83839e-0009687268,CS1112065000104733,12/6/2011,115.1100
58a4a2d2-5759-4f0d-aaec-c4bb8d83839e-0009687268,CS1112215000104939,12/21/2011,209.3900
58a4a2d2-5759-4f0d-aaec-c4bb8d83839e-0009687268,CS1201235160104575,1/23/2012,104.6900
58a4a2d2-5759-4f0d-aaec-c4bb8d83839e-0009687268,CS1201305160104291,1/30/2012,104.6900
58a4a2d2-5759-4f0d-aaec-c4bb8d83839e-0009687268,CS1202105050103762,2/10/2012,104.6900
58a4a2d2-5759-4f0d-aaec-c4bb8d83839e-0009687268,CS1202155080103657,2/15/2012,104.6900
58a4a2d2-5759-4f0d-aaec-c4bb8d83839e-0009687268,CS1202275060103448,2/27/2012,104.6900
58a4a2d2-5759-4f0d-aaec-c4bb8d83839e-0009687268,CS1202275190104388,2/27/2012,7.2900
58a4a2d2-5759-4f0d-aaec-c4bb8d83839e-0009687268,CS1202275190104388,2/27/2012,10.4000
58a4a2d2-5759-4f0d-aaec-c4bb8d83839e-0009687268,CS1203055370104215,3/5/2012,104.6900
58a4a2d2-5759-4f0d-aaec-c4bb8d83839e-0009687268,CS1203125060103832,3/12/2012,104.6900
58a4a2d2-5759-4f0d-aaec-c4bb8d83839e-0009687268,CS1203195270104540,3/19/2012,7.2900
58a4a2d2-5759-4f0d-aaec-c4bb8d83839e-0009687268,CS1203195270104540,3/19/2012,10.4000
58a4a2d2-5759-4f0d-aaec-c4bb8d83839e-0009687268,CS1203285100103902,3/28/2012,104.6900
426e4491-37de-4bce-b144-ece0ebf16930-0012172285,CS1203285160102715,3/28/2012,295.3100
15bffa75-e7b5-4e6a-a939-1c1fde0586b8-0012346130,CS1202175140101132,2/17/2012,167.3100
15bffa75-e7b5-4e6a-a939-1c1fde0586b8-0012346130,CS1202215290101372,2/21/2012,167.3100
15bffa75-e7b5-4e6a-a939-1c1fde0586b8-0012346130,CS1202275180101395,2/27/2012,167.3100
15bffa75-e7b5-4e6a-a939-1c1fde0586b8-0012346130,CS1203055170101447,3/5/2012,167.3100
15bffa75-e7b5-4e6a-a939-1c1fde0586b8-0012346130,CS1203125070101500,3/12/2012,167.3100
15bffa75-e7b5-4e6a-a939-1c1fde0586b8-0012346130,CS1203215100101399,3/21/2012,167.3100
15bffa75-e7b5-4e6a-a939-1c1fde0586b8-0012346130,CS1203285000101510,3/28/2012,23.0700
15bffa75-e7b5-4e6a-a939-1c1fde0586b8-0012346130,CS1203285000101510,3/28/2012,144.2400
f3efa0ae-06c8-4183-9473-1c794ef8b60b-0606395721,CS1112050010100646,12/5/2011,57.0000
f3efa0ae-06c8-4183-9473-1c794ef8b60b-0606395721,CS1112140010100429,12/14/2011,57.0000
f3efa0ae-06c8-4183-9473-1c794ef8b60b-0606395721,CS1112160010100071,12/16/2011,11.6600
f3efa0ae-06c8-4183-9473-1c794ef8b60b-0606395721,CS1112160010100071,12/16/2011,22.0000
f3efa0ae-06c8-4183-9473-1c794ef8b60b-0606395721,CS1112200010100844,12/20/2011,4.0000
f3efa0ae-06c8-4183-9473-1c794ef8b60b-0606395721,CS1201050010100470,1/5/2012,108.0000
f3efa0ae-06c8-4183-9473-1c794ef8b60b-0606395721,CS1201170010101586,1/17/2012,11.6600
f3efa0ae-06c8-4183-9473-1c794ef8b60b-0606395721,CS1201170010101586,1/17/2012,28.0000
f3efa0ae-06c8-4183-9473-1c794ef8b60b-0606395721,CS1201310010100837,1/31/2012,38.0000
f3efa0ae-06c8-4183-9473-1c794ef8b60b-0606395721,CS1202140010100659,2/14/2012,114.0000
f3efa0ae-06c8-4183-9473-1c794ef8b60b-0606395721,CS1202280010100631,2/29/2012,22.0000
f3efa0ae-06c8-4183-9473-1c794ef8b60b-0606395721,CS1202280010100631,2/29/2012,30.6600
f3efa0ae-06c8-4183-9473-1c794ef8b60b-0606395721,CS1203130010100588,3/13/2012,114.0000
f3efa0ae-06c8-4183-9473-1c794ef8b60b-0606395721,CS1203270010100616,3/27/2012,11.6600
f3efa0ae-06c8-4183-9473-1c794ef8b60b-0606395721,CS1203270010100616,3/27/2012,22.0000
f3efa0ae-06c8-4183-9473-1c794ef8b60b-0606395721,CS1203280010100354,3/28/2012,19.0000
34aea899-13e5-4496-977b-140683fe1c7f-0009295774,CS1112075110102501,12/7/2011,171.2300
34aea899-13e5-4496-977b-140683fe1c7f-0009295774,CS1112215140102487,12/21/2011,171.2300
34aea899-13e5-4496-977b-140683fe1c7f-0009295774,CS1201045200102289,1/4/2012,171.2300
34aea899-13e5-4496-977b-140683fe1c7f-0009295774,CS1201185110102242,1/18/2012,171.2300
34aea899-13e5-4496-977b-140683fe1c7f-0009295774,CS1202015300102455,2/1/2012,171.2300
34aea899-13e5-4496-977b-140683fe1c7f-0009295774,CS1202155150102428,2/15/2012,171.2300
34aea899-13e5-4496-977b-140683fe1c7f-0009295774,CS1202295130102478,2/29/2012,171.2300
34aea899-13e5-4496-977b-140683fe1c7f-0009295774,CS1203145100102333,3/14/2012,171.2300
34aea899-13e5-4496-977b-140683fe1c7f-0009295774,CS1203285120102443,3/28/2012,171.2300
416b1973-a06f-4e92-8547-fa249e9b97b8-0010338877,CS1112070010101643,12/7/2011,140.0000
416b1973-a06f-4e92-8547-fa249e9b97b8-0010338877,CS1112210010102225,12/21/2011,34.0000
416b1973-a06f-4e92-8547-fa249e9b97b8-0010338877,CS1112210010102225,12/21/2011,49.0000
416b1973-a06f-4e92-8547-fa249e9b97b8-0010338877,CS1201090010104435,1/9/2012,140.0000
416b1973-a06f-4e92-8547-fa249e9b97b8-0010338877,CS1201190010101845,1/19/2012,34.0000
416b1973-a06f-4e92-8547-fa249e9b97b8-0010338877,CS1201190010101845,1/19/2012,49.0000
416b1973-a06f-4e92-8547-fa249e9b97b8-0010338877,CS1201310010103765,1/31/2012,140.0000
416b1973-a06f-4e92-8547-fa249e9b97b8-0010338877,CS1202150010101878,2/15/2012,140.0000
416b1973-a06f-4e92-8547-fa249e9b97b8-0010338877,CS1203010010101392,3/1/2012,140.0000
416b1973-a06f-4e92-8547-fa249e9b97b8-0010338877,CS1203200010103087,3/20/2012,34.0000
416b1973-a06f-4e92-8547-fa249e9b97b8-0010338877,CS1203200010103087,3/20/2012,49.0000
416b1973-a06f-4e92-8547-fa249e9b97b8-0010338877,CS1203280010101638,3/28/2012,140.0000
c3a4f4d2-4f64-43d5-9205-6ad3a965ac2e-0009891002,CS1112215050103861,12/21/2011,122.5000
c3a4f4d2-4f64-43d5-9205-6ad3a965ac2e-0009891002,CS1112305300104365,12/30/2011,329.5000
c3a4f4d2-4f64-43d5-9205-6ad3a965ac2e-0009891002,CS1201095050103811,1/9/2012,329.5000
c3a4f4d2-4f64-43d5-9205-6ad3a965ac2e-0009891002,CS1201305160104479,1/30/2012,10.0000
c3a4f4d2-4f64-43d5-9205-6ad3a965ac2e-0009891002,CS1201305160104479,1/30/2012,249.5000
c3a4f4d2-4f64-43d5-9205-6ad3a965ac2e-0009891002,CS1202215180105273,2/21/2012,329.5000
c3a4f4d2-4f64-43d5-9205-6ad3a965ac2e-0009891002,CS1202275090103931,2/27/2012,10.0000
c3a4f4d2-4f64-43d5-9205-6ad3a965ac2e-0009891002,CS1202275090103931,2/27/2012,249.5000
c3a4f4d2-4f64-43d5-9205-6ad3a965ac2e-0009891002,CS1203125150104570,3/12/2012,329.5000
c3a4f4d2-4f64-43d5-9205-6ad3a965ac2e-0009891002,CS1203285060103467,3/28/2012,10.0000
c3a4f4d2-4f64-43d5-9205-6ad3a965ac2e-0009891002,CS1203285060103467,3/28/2012,249.5000
65862a41-7e99-4ac4-acc8-2df06b09a384-0009699553,CS1112075000102519,12/7/2011,74.1000
65862a41-7e99-4ac4-acc8-2df06b09a384-0009699553,CS1112215070102330,12/21/2011,235.3800
65862a41-7e99-4ac4-acc8-2df06b09a384-0009699553,CS1201045170101974,1/4/2012,231.2500
65862a41-7e99-4ac4-acc8-2df06b09a384-0009699553,CS1201185040101713,1/18/2012,36.5100
65862a41-7e99-4ac4-acc8-2df06b09a384-0009699553,CS1201185040101713,1/18/2012,193.7500
65862a41-7e99-4ac4-acc8-2df06b09a384-0009699553,CS1202015000102548,2/1/2012,184.3600
65862a41-7e99-4ac4-acc8-2df06b09a384-0009699553,CS1202155030101539,2/15/2012,235.3800
65862a41-7e99-4ac4-acc8-2df06b09a384-0009699553,CS1202295000102268,2/29/2012,5.2600
65862a41-7e99-4ac4-acc8-2df06b09a384-0009699553,CS1202295000102268,2/29/2012,230.1200
65862a41-7e99-4ac4-acc8-2df06b09a384-0009699553,CS1203145000102518,3/14/2012,132.8700
65862a41-7e99-4ac4-acc8-2df06b09a384-0009699553,CS1203285050102396,3/28/2012,228.7700
f5133f46-54d8-45b0-811e-854f0971871c-0009931811,CS1112075070104637,12/7/2011,204.9200
f5133f46-54d8-45b0-811e-854f0971871c-0009931811,CS1112215010100806,12/21/2011,35.8400
f5133f46-54d8-45b0-811e-854f0971871c-0009931811,CS1112215010100806,12/21/2011,169.0800
f5133f46-54d8-45b0-811e-854f0971871c-0009931811,CS1201045150104218,1/4/2012,204.9200
f5133f46-54d8-45b0-811e-854f0971871c-0009931811,CS1201185090104167,1/18/2012,35.8400
f5133f46-54d8-45b0-811e-854f0971871c-0009931811,CS1201185090104167,1/18/2012,169.0800
f5133f46-54d8-45b0-811e-854f0971871c-0009931811,CS1202015240103040,2/1/2012,204.9200
f5133f46-54d8-45b0-811e-854f0971871c-0009931811,CS1202155070104391,2/15/2012,35.8400
f5133f46-54d8-45b0-811e-854f0971871c-0009931811,CS1202155070104391,2/15/2012,169.0800
f5133f46-54d8-45b0-811e-854f0971871c-0009931811,CS1202295080102970,2/29/2012,204.9200
f5133f46-54d8-45b0-811e-854f0971871c-0009931811,CS1203145090104513,3/14/2012,204.9200
f5133f46-54d8-45b0-811e-854f0971871c-0009931811,CS1203285080104503,3/28/2012,35.8400
f5133f46-54d8-45b0-811e-854f0971871c-0009931811,CS1203285080104503,3/28/2012,169.0800
3f1ebd06-3b13-4e74-8cc0-db25cd3fb872-0010687698,CS1111305090104674,11/30/2011,148.3800
3f1ebd06-3b13-4e74-8cc0-db25cd3fb872-0010687698,CS1112075100104828,12/7/2011,37.1500
3f1ebd06-3b13-4e74-8cc0-db25cd3fb872-0010687698,CS1112145060104657,12/14/2011,148.3800
3f1ebd06-3b13-4e74-8cc0-db25cd3fb872-0010687698,CS1112215100104994,12/21/2011,133.5100
3f1ebd06-3b13-4e74-8cc0-db25cd3fb872-0010687698,CS1112285100104942,12/28/2011,42.9600
3f1ebd06-3b13-4e74-8cc0-db25cd3fb872-0010687698,CS1112285100104942,12/28/2011,64.4200
3f1ebd06-3b13-4e74-8cc0-db25cd3fb872-0010687698,CS1201045190104435,1/4/2012,64.2500
3f1ebd06-3b13-4e74-8cc0-db25cd3fb872-0010687698,CS1201115100104875,1/11/2012,70.3300
3f1ebd06-3b13-4e74-8cc0-db25cd3fb872-0010687698,CS1201185160104301,1/18/2012,148.3800
3f1ebd06-3b13-4e74-8cc0-db25cd3fb872-0010687698,CS1201255130104742,1/25/2012,28.3400
3f1ebd06-3b13-4e74-8cc0-db25cd3fb872-0010687698,CS1201255130104742,1/25/2012,79.0400
3f1ebd06-3b13-4e74-8cc0-db25cd3fb872-0010687698,CS1202015090104818,2/1/2012,148.3800
3f1ebd06-3b13-4e74-8cc0-db25cd3fb872-0010687698,CS1202085100104958,2/8/2012,148.3800
3f1ebd06-3b13-4e74-8cc0-db25cd3fb872-0010687698,CS1202155040104730,2/15/2012,9.5400
3f1ebd06-3b13-4e74-8cc0-db25cd3fb872-0010687698,CS1202155040104730,2/15/2012,65.2400
3f1ebd06-3b13-4e74-8cc0-db25cd3fb872-0010687698,CS1202295130104513,2/29/2012,148.3800
3f1ebd06-3b13-4e74-8cc0-db25cd3fb872-0010687698,CS1203075090104806,3/7/2012,148.3800
3f1ebd06-3b13-4e74-8cc0-db25cd3fb872-0010687698,CS1203145060104810,3/14/2012,148.3800
3f1ebd06-3b13-4e74-8cc0-db25cd3fb872-0010687698,CS1203215070104932,3/21/2012,42.1400
3f1ebd06-3b13-4e74-8cc0-db25cd3fb872-0010687698,CS1203215070104932,3/21/2012,65.2400
3f1ebd06-3b13-4e74-8cc0-db25cd3fb872-0010687698,CS1203285140104737,3/28/2012,148.3800
cc5e5d58-be50-4bc1-b58c-130ab25a405b-0009809510,CS1112075120104093,12/7/2011,278.5300
cc5e5d58-be50-4bc1-b58c-130ab25a405b-0009809510,CS1112215150104017,12/21/2011,281.5300
cc5e5d58-be50-4bc1-b58c-130ab25a405b-0009809510,CS1201045210103690,1/4/2012,278.5300
cc5e5d58-be50-4bc1-b58c-130ab25a405b-0009809510,CS1201185120103895,1/18/2012,281.5300
cc5e5d58-be50-4bc1-b58c-130ab25a405b-0009809510,CS1202015160104059,2/1/2012,278.5300
cc5e5d58-be50-4bc1-b58c-130ab25a405b-0009809510,CS1202155100104082,2/15/2012,281.5300
cc5e5d58-be50-4bc1-b58c-130ab25a405b-0009809510,CS1202295200103939,2/29/2012,281.5300
cc5e5d58-be50-4bc1-b58c-130ab25a405b-0009809510,CS1203145130103961,3/14/2012,278.5300
cc5e5d58-be50-4bc1-b58c-130ab25a405b-0009809510,CS1203285150104011,3/28/2012,281.5300
eb146675-803e-425a-a714-13823770442b-0010338877,CS1112070010101643,12/7/2011,140.0000
eb146675-803e-425a-a714-13823770442b-0010338877,CS1112210010102225,12/21/2011,34.0000
eb146675-803e-425a-a714-13823770442b-0010338877,CS1112210010102225,12/21/2011,49.0000
eb146675-803e-425a-a714-13823770442b-0010338877,CS1201090010104435,1/9/2012,140.0000
eb146675-803e-425a-a714-13823770442b-0010338877,CS1201190010101845,1/19/2012,34.0000
eb146675-803e-425a-a714-13823770442b-0010338877,CS1201190010101845,1/19/2012,49.0000
eb146675-803e-425a-a714-13823770442b-0010338877,CS1201310010103765,1/31/2012,140.0000
eb146675-803e-425a-a714-13823770442b-0010338877,CS1202150010101878,2/15/2012,140.0000
eb146675-803e-425a-a714-13823770442b-0010338877,CS1203010010101392,3/1/2012,140.0000
eb146675-803e-425a-a714-13823770442b-0010338877,CS1203200010103087,3/20/2012,34.0000
eb146675-803e-425a-a714-13823770442b-0010338877,CS1203200010103087,3/20/2012,49.0000
eb146675-803e-425a-a714-13823770442b-0010338877,CS1203280010101638,3/28/2012,140.0000
c2a63376-d1c3-4941-8e4d-dc4e19d59791-4621709111,CS1112220010100022,12/22/2011,64.6600
c2a63376-d1c3-4941-8e4d-dc4e19d59791-4621709111,CS1201180010100047,1/18/2012,64.6600
c2a63376-d1c3-4941-8e4d-dc4e19d59791-4621709111,CS1202150010100025,2/15/2012,64.6600
c2a63376-d1c3-4941-8e4d-dc4e19d59791-4621709111,CS1202290010100024,2/29/2012,118.3300
c2a63376-d1c3-4941-8e4d-dc4e19d59791-4621709111,CS1203280010100020,3/28/2012,64.6600
2db096f7-cee8-4a8b-88bb-add1ee0820de-0196013211,CS1112075110101681,12/7/2011,267.6900
2db096f7-cee8-4a8b-88bb-add1ee0820de-0196013211,CS1112215140101648,12/21/2011,267.6900
2db096f7-cee8-4a8b-88bb-add1ee0820de-0196013211,CS1201045200101547,1/4/2012,267.6900
2db096f7-cee8-4a8b-88bb-add1ee0820de-0196013211,CS1201185110101524,1/18/2012,267.6900
2db096f7-cee8-4a8b-88bb-add1ee0820de-0196013211,CS1202015300101637,2/1/2012,267.6900
2db096f7-cee8-4a8b-88bb-add1ee0820de-0196013211,CS1202155150101643,2/15/2012,267.6900
2db096f7-cee8-4a8b-88bb-add1ee0820de-0196013211,CS1202295180101617,2/29/2012,267.6900
2db096f7-cee8-4a8b-88bb-add1ee0820de-0196013211,CS1203145100101588,3/14/2012,267.6900
2db096f7-cee8-4a8b-88bb-add1ee0820de-0196013211,CS1203285120101637,3/28/2012,267.6900
b13a278f-6df2-4024-b93a-008f1bfdbe21-0009691992,CS1111305070102264,11/30/2011,61.4500
b13a278f-6df2-4024-b93a-008f1bfdbe21-0009691992,CS1112075000103672,12/7/2011,79.8500
b13a278f-6df2-4024-b93a-008f1bfdbe21-0009691992,CS1112145030103511,12/14/2011,79.8500
b13a278f-6df2-4024-b93a-008f1bfdbe21-0009691992,CS1112215120103003,12/21/2011,79.8500
b13a278f-6df2-4024-b93a-008f1bfdbe21-0009691992,CS1112285070103543,12/28/2011,61.4500
b13a278f-6df2-4024-b93a-008f1bfdbe21-0009691992,CS1201045120102526,1/4/2012,79.6500
b13a278f-6df2-4024-b93a-008f1bfdbe21-0009691992,CS1201185020102513,1/18/2012,79.8500
b13a278f-6df2-4024-b93a-008f1bfdbe21-0009691992,CS1201255050102523,1/25/2012,79.8500
b13a278f-6df2-4024-b93a-008f1bfdbe21-0009691992,CS1202015210103053,2/1/2012,79.8500
b13a278f-6df2-4024-b93a-008f1bfdbe21-0009691992,CS1202085070103448,2/8/2012,79.8500
b13a278f-6df2-4024-b93a-008f1bfdbe21-0009691992,CS1202155030102270,2/15/2012,79.8500
b13a278f-6df2-4024-b93a-008f1bfdbe21-0009691992,CS1202225060102502,2/22/2012,61.4500
b13a278f-6df2-4024-b93a-008f1bfdbe21-0009691992,CS1202290010101586,2/29/2012,61.6500
b13a278f-6df2-4024-b93a-008f1bfdbe21-0009691992,CS1203140010101460,3/14/2012,237.0000
b13a278f-6df2-4024-b93a-008f1bfdbe21-0009691992,CS1203280010101367,3/28/2012,64.0000
4c9b3e81-46bf-4b1e-a55f-4b637eb456c3-0010181964,CS1112075140103492,12/7/2011,152.3100
4c9b3e81-46bf-4b1e-a55f-4b637eb456c3-0010181964,CS1112215130103401,12/21/2011,24.6200
4c9b3e81-46bf-4b1e-a55f-4b637eb456c3-0010181964,CS1112215130103401,12/21/2011,102.6900
4c9b3e81-46bf-4b1e-a55f-4b637eb456c3-0010181964,CS1201045140103009,1/4/2012,152.3100
4c9b3e81-46bf-4b1e-a55f-4b637eb456c3-0010181964,CS1201185150103261,1/18/2012,24.6200
4c9b3e81-46bf-4b1e-a55f-4b637eb456c3-0010181964,CS1201185150103261,1/18/2012,102.6900
4c9b3e81-46bf-4b1e-a55f-4b637eb456c3-0010181964,CS1202015260103388,2/1/2012,152.3100
4c9b3e81-46bf-4b1e-a55f-4b637eb456c3-0010181964,CS1202155130103496,2/15/2012,24.6200
4c9b3e81-46bf-4b1e-a55f-4b637eb456c3-0010181964,CS1202155130103496,2/15/2012,102.6900
4c9b3e81-46bf-4b1e-a55f-4b637eb456c3-0010181964,CS1202295170103394,2/29/2012,152.3100
4c9b3e81-46bf-4b1e-a55f-4b637eb456c3-0010181964,CS1203145110103391,3/14/2012,152.3100
4c9b3e81-46bf-4b1e-a55f-4b637eb456c3-0010181964,CS1203285130103385,3/28/2012,3.6500
4c9b3e81-46bf-4b1e-a55f-4b637eb456c3-0010181964,CS1203285130103385,3/28/2012,102.6900
c5f822c2-a428-4319-b735-8db2133891fa-0009909279,CS1112075070101433,12/7/2011,159.2300
c5f822c2-a428-4319-b735-8db2133891fa-0009909279,CS1112215030101098,12/21/2011,159.2300
c5f822c2-a428-4319-b735-8db2133891fa-0009909279,CS1201045070101298,1/4/2012,159.2300
c5f822c2-a428-4319-b735-8db2133891fa-0009909279,CS1201185130101212,1/18/2012,159.2300
c5f822c2-a428-4319-b735-8db2133891fa-0009909279,CS1202015240100982,2/1/2012,159.2300
c5f822c2-a428-4319-b735-8db2133891fa-0009909279,CS1202155070101384,2/15/2012,159.2300
c5f822c2-a428-4319-b735-8db2133891fa-0009909279,CS1202295200101284,2/29/2012,159.2300
c5f822c2-a428-4319-b735-8db2133891fa-0009909279,CS1203145090101408,3/14/2012,159.2300
c5f822c2-a428-4319-b735-8db2133891fa-0009909279,CS1203285080101414,3/28/2012,159.2300
c698243e-cfe0-4124-830b-cf1b0a14b9ad-0010039051,CS1112075100101204,12/7/2011,96.9200
c698243e-cfe0-4124-830b-cf1b0a14b9ad-0010039051,CS1112215100101276,12/21/2011,15.0000
c698243e-cfe0-4124-830b-cf1b0a14b9ad-0010039051,CS1112215100101276,12/21/2011,18.8400
c698243e-cfe0-4124-830b-cf1b0a14b9ad-0010039051,CS1112215100101276,12/21/2011,63.0800
c698243e-cfe0-4124-830b-cf1b0a14b9ad-0010039051,CS1201045190101165,1/4/2012,96.9200
c698243e-cfe0-4124-830b-cf1b0a14b9ad-0010039051,CS1201185160101129,1/18/2012,15.0000
c698243e-cfe0-4124-830b-cf1b0a14b9ad-0010039051,CS1201185160101129,1/18/2012,18.8400
c698243e-cfe0-4124-830b-cf1b0a14b9ad-0010039051,CS1201185160101129,1/18/2012,63.0800
c698243e-cfe0-4124-830b-cf1b0a14b9ad-0010039051,CS1202015090101238,2/1/2012,96.9200
c698243e-cfe0-4124-830b-cf1b0a14b9ad-0010039051,CS1202155040101181,2/15/2012,15.0000
c698243e-cfe0-4124-830b-cf1b0a14b9ad-0010039051,CS1202155040101181,2/15/2012,18.8400
c698243e-cfe0-4124-830b-cf1b0a14b9ad-0010039051,CS1202155040101181,2/15/2012,38.0800
c698243e-cfe0-4124-830b-cf1b0a14b9ad-0010039051,CS1202295130101198,2/29/2012,96.9200
c698243e-cfe0-4124-830b-cf1b0a14b9ad-0010039051,CS1203145060101210,3/14/2012,96.9200
c698243e-cfe0-4124-830b-cf1b0a14b9ad-0010039051,CS1203275070101248,3/27/2012,15.0000
c698243e-cfe0-4124-830b-cf1b0a14b9ad-0010039051,CS1203275070101248,3/27/2012,18.8400
c698243e-cfe0-4124-830b-cf1b0a14b9ad-0010039051,CS1203275070101248,3/27/2012,63.0800
c698243e-cfe0-4124-830b-cf1b0a14b9ad-0010039051,CS1203285140101191,3/28/2012,96.9200
07f485fe-ca86-4d43-b8a3-2c336c3d6935-0011955676,CS1202295190102799,2/29/2012,216.9800
07f485fe-ca86-4d43-b8a3-2c336c3d6935-0011955676,CS1203145030103423,3/14/2012,245.6000
07f485fe-ca86-4d43-b8a3-2c336c3d6935-0011955676,CS1203215100103086,3/21/2012,77.4000
07f485fe-ca86-4d43-b8a3-2c336c3d6935-0011955676,CS1203285000103372,3/28/2012,100.0600
3bd97e84-5971-4a93-81e5-927b9526c094-0010748315,CS1112025130102590,12/2/2011,55.6200
3bd97e84-5971-4a93-81e5-927b9526c094-0010748315,CS1202060010103929,2/6/2012,85.0000
3bd97e84-5971-4a93-81e5-927b9526c094-0010748315,CS1202225050103817,2/22/2012,46.0000
3bd97e84-5971-4a93-81e5-927b9526c094-0010748315,CS1203285110103582,3/28/2012,56.7700
f1547d02-2072-4d27-bec7-7a3f04a5d999-0012498866,CS1112215150101604,12/21/2011,25.5900
f1547d02-2072-4d27-bec7-7a3f04a5d999-0012498866,CS1203145000101972,3/14/2012,63.4600
f1547d02-2072-4d27-bec7-7a3f04a5d999-0012498866,CS1203215000102083,3/21/2012,63.4600
f1547d02-2072-4d27-bec7-7a3f04a5d999-0012498866,CS1203285050101887,3/28/2012,63.4600
c27313c7-96d3-47cd-a8cd-fad444e1d907-0010541644,CS1111295090100888,11/29/2011,72.2300
c27313c7-96d3-47cd-a8cd-fad444e1d907-0010541644,CS1112075140100886,12/7/2011,72.2300
c27313c7-96d3-47cd-a8cd-fad444e1d907-0010541644,CS1112145130100887,12/14/2011,72.2300
c27313c7-96d3-47cd-a8cd-fad444e1d907-0010541644,CS1112215120100859,12/21/2011,72.2300
c27313c7-96d3-47cd-a8cd-fad444e1d907-0010541644,CS1112285080100814,12/28/2011,72.2300
c27313c7-96d3-47cd-a8cd-fad444e1d907-0010541644,CS1201045140100764,1/4/2012,72.2300
c27313c7-96d3-47cd-a8cd-fad444e1d907-0010541644,CS1201115070100964,1/11/2012,72.2300
c27313c7-96d3-47cd-a8cd-fad444e1d907-0010541644,CS1201185150100840,1/18/2012,72.2300
c27313c7-96d3-47cd-a8cd-fad444e1d907-0010541644,CS1201255100100950,1/25/2012,72.2300
c27313c7-96d3-47cd-a8cd-fad444e1d907-0010541644,CS1202015210100891,2/1/2012,72.2300
c27313c7-96d3-47cd-a8cd-fad444e1d907-0010541644,CS1202085150100939,2/8/2012,72.2300
c27313c7-96d3-47cd-a8cd-fad444e1d907-0010541644,CS1202155130100899,2/15/2012,72.2300
c27313c7-96d3-47cd-a8cd-fad444e1d907-0010541644,CS1202225130100950,2/22/2012,72.2300
c27313c7-96d3-47cd-a8cd-fad444e1d907-0010541644,CS1202295170100879,2/29/2012,72.2300
c27313c7-96d3-47cd-a8cd-fad444e1d907-0010541644,CS1203075030100941,3/7/2012,72.2300
c27313c7-96d3-47cd-a8cd-fad444e1d907-0010541644,CS1203145110100893,3/14/2012,72.2300
c27313c7-96d3-47cd-a8cd-fad444e1d907-0010541644,CS1203215130100936,3/21/2012,72.2300
c27313c7-96d3-47cd-a8cd-fad444e1d907-0010541644,CS1203285110100909,3/28/2012,72.2300
75124c48-52fe-4300-920e-7fc952ce665b-4537735441,CS1112055270100275,12/5/2011,239.3100
75124c48-52fe-4300-920e-7fc952ce665b-4537735441,CS1112155040100357,12/15/2011,239.3100
75124c48-52fe-4300-920e-7fc952ce665b-4537735441,CS1112195190100878,12/19/2011,239.3100
75124c48-52fe-4300-920e-7fc952ce665b-4537735441,CS1112275210100351,12/27/2011,69.0700
75124c48-52fe-4300-920e-7fc952ce665b-4537735441,CS1112275210100351,12/27/2011,170.2400
75124c48-52fe-4300-920e-7fc952ce665b-4537735441,CS1201035110100257,1/3/2012,239.3100
75124c48-52fe-4300-920e-7fc952ce665b-4537735441,CS1201095120100523,1/9/2012,239.3100
75124c48-52fe-4300-920e-7fc952ce665b-4537735441,CS1201205120100310,1/20/2012,239.3100
75124c48-52fe-4300-920e-7fc952ce665b-4537735441,CS1201235230100338,1/23/2012,69.0700
75124c48-52fe-4300-920e-7fc952ce665b-4537735441,CS1201235230100338,1/23/2012,170.2400
75124c48-52fe-4300-920e-7fc952ce665b-4537735441,CS1202025090100284,2/2/2012,239.3100
75124c48-52fe-4300-920e-7fc952ce665b-4537735441,CS1202085090100342,2/8/2012,239.3100
75124c48-52fe-4300-920e-7fc952ce665b-4537735441,CS1202165070100331,2/16/2012,239.3100
75124c48-52fe-4300-920e-7fc952ce665b-4537735441,CS1202275190100306,2/27/2012,69.0700
75124c48-52fe-4300-920e-7fc952ce665b-4537735441,CS1202275190100306,2/27/2012,170.2400
75124c48-52fe-4300-920e-7fc952ce665b-4537735441,CS1203055090100242,3/5/2012,239.3100
75124c48-52fe-4300-920e-7fc952ce665b-4537735441,CS1203085080100253,3/8/2012,239.3100
75124c48-52fe-4300-920e-7fc952ce665b-4537735441,CS1203155090100294,3/15/2012,239.3100
75124c48-52fe-4300-920e-7fc952ce665b-4537735441,CS1203215140100339,3/21/2012,69.0700
75124c48-52fe-4300-920e-7fc952ce665b-4537735441,CS1203215140100339,3/21/2012,170.2400
