SourceId,Target,DaysSinceLast,LastPayment,DaysSinceLast2,LastPayment2
cf88a432-dd3c-431a-aee0-6bcff9dc3283-0009466664,50,14,50,17,50
0db7c9fa-1633-4297-84e7-443c86c05dea-0011737212,10.55,25,13.51,15,25.58
0db7c9fa-1633-4297-84e7-443c86c05dea-0011737212,9.14,1,10.55,25,13.51
0db7c9fa-1633-4297-84e7-443c86c05dea-0011737212,10.29,15,9.14,1,10.55
068343da-5272-49e4-b970-dbae687119d8-0585656432,525,30,525,27,435
068343da-5272-49e4-b970-dbae687119d8-0585656432,525,32,525,30,525
293b517f-60fe-4715-a86b-249db73eaabd-0012367660,35.38,6,107.31,14,107.31
6a004d73-f889-4f11-9247-ff88e6b88f0e-0009452259,185,41,1095.61,14,185
6a004d73-f889-4f11-9247-ff88e6b88f0e-0009452259,185,5,185,41,1095.61
527aa047-fb29-4ac6-a1ec-9108dc1f9e0e-0011328169,197.08,10,197.08,7,197.08
527aa047-fb29-4ac6-a1ec-9108dc1f9e0e-0011328169,197.08,7,197.08,10,197.08
527aa047-fb29-4ac6-a1ec-9108dc1f9e0e-0011328169,197.08,7,197.08,7,197.08
527aa047-fb29-4ac6-a1ec-9108dc1f9e0e-0011328169,81.79,7,197.08,7,197.08
527aa047-fb29-4ac6-a1ec-9108dc1f9e0e-0011328169,197.08,7,81.79,7,197.08
527aa047-fb29-4ac6-a1ec-9108dc1f9e0e-0011328169,197.08,6,197.08,7,81.79
527aa047-fb29-4ac6-a1ec-9108dc1f9e0e-0011328169,197.08,7,197.08,6,197.08
527aa047-fb29-4ac6-a1ec-9108dc1f9e0e-0011328169,197.08,8,197.08,7,197.08
527aa047-fb29-4ac6-a1ec-9108dc1f9e0e-0011328169,197.08,8,197.08,8,197.08
527aa047-fb29-4ac6-a1ec-9108dc1f9e0e-0011328169,197.08,5,197.08,8,197.08
c4259e9f-5c86-4853-8127-4989649122e3-0012139413,25.65,2,80.5,4,24.43
c4259e9f-5c86-4853-8127-4989649122e3-0012139413,91.72,7,25.65,2,80.5
c4259e9f-5c86-4853-8127-4989649122e3-0012139413,24.46,42,91.72,7,25.65
c4259e9f-5c86-4853-8127-4989649122e3-0012139413,73.4,5,24.46,42,91.72
c4259e9f-5c86-4853-8127-4989649122e3-0012139413,32.75,2,73.4,5,24.46
c4259e9f-5c86-4853-8127-4989649122e3-0012139413,73.4,6,32.75,2,73.4
c4259e9f-5c86-4853-8127-4989649122e3-0012139413,32.75,1,73.4,6,32.75
c4259e9f-5c86-4853-8127-4989649122e3-0012139413,73.4,5,32.75,1,73.4
c4259e9f-5c86-4853-8127-4989649122e3-0012139413,32.75,2,73.4,5,32.75
4df8ac85-4935-4546-92bd-2f8b22a9342b-0009852004,138.92,14,138.92,14,138.92
4df8ac85-4935-4546-92bd-2f8b22a9342b-0009852004,138.92,14,138.92,14,138.92
4df8ac85-4935-4546-92bd-2f8b22a9342b-0009852004,138.92,14,138.92,14,138.92
4df8ac85-4935-4546-92bd-2f8b22a9342b-0009852004,138.92,14,138.92,14,138.92
499b698e-f769-4701-98d7-be392d6265e3-0011662120,23.08,14,23.08,14,23.08
499b698e-f769-4701-98d7-be392d6265e3-0011662120,23.08,14,23.08,14,23.08
499b698e-f769-4701-98d7-be392d6265e3-0011662120,23.08,14,23.08,14,23.08
499b698e-f769-4701-98d7-be392d6265e3-0011662120,23.08,14,23.08,14,23.08
e423710a-28a5-4377-b2b0-1d044a36ba0a-0009221029,63.46,7,63.46,7,42.3
e423710a-28a5-4377-b2b0-1d044a36ba0a-0009221029,63.46,7,63.46,7,63.46
e423710a-28a5-4377-b2b0-1d044a36ba0a-0009221029,63.46,7,63.46,7,63.46
e423710a-28a5-4377-b2b0-1d044a36ba0a-0009221029,63.46,7,63.46,7,63.46
e423710a-28a5-4377-b2b0-1d044a36ba0a-0009221029,63.46,7,63.46,7,63.46
e423710a-28a5-4377-b2b0-1d044a36ba0a-0009221029,63.46,7,63.46,7,63.46
e423710a-28a5-4377-b2b0-1d044a36ba0a-0009221029,63.46,7,63.46,7,63.46
e423710a-28a5-4377-b2b0-1d044a36ba0a-0009221029,63.46,7,63.46,7,63.46
e423710a-28a5-4377-b2b0-1d044a36ba0a-0009221029,63.46,7,63.46,7,63.46
e423710a-28a5-4377-b2b0-1d044a36ba0a-0009221029,63.46,7,63.46,7,63.46
e423710a-28a5-4377-b2b0-1d044a36ba0a-0009221029,63.46,7,63.46,7,63.46
e423710a-28a5-4377-b2b0-1d044a36ba0a-0009221029,63.46,7,63.46,7,63.46
3737a1d8-3315-472f-a1f1-d9a1a6b27b18-0010483232,11.54,7,11.54,7,11.54
3737a1d8-3315-472f-a1f1-d9a1a6b27b18-0010483232,11.54,7,11.54,7,11.54
3737a1d8-3315-472f-a1f1-d9a1a6b27b18-0010483232,11.54,7,11.54,7,11.54
3737a1d8-3315-472f-a1f1-d9a1a6b27b18-0010483232,11.54,7,11.54,7,11.54
3737a1d8-3315-472f-a1f1-d9a1a6b27b18-0010483232,11.54,7,11.54,7,11.54
3737a1d8-3315-472f-a1f1-d9a1a6b27b18-0010483232,11.54,7,11.54,7,11.54
3737a1d8-3315-472f-a1f1-d9a1a6b27b18-0010483232,11.54,7,11.54,7,11.54
3737a1d8-3315-472f-a1f1-d9a1a6b27b18-0010483232,11.54,7,11.54,7,11.54
3737a1d8-3315-472f-a1f1-d9a1a6b27b18-0010483232,11.54,7,11.54,7,11.54
3737a1d8-3315-472f-a1f1-d9a1a6b27b18-0010483232,11.54,7,11.54,7,11.54
3737a1d8-3315-472f-a1f1-d9a1a6b27b18-0010483232,11.54,7,11.54,7,11.54
0698400c-1f15-4f90-9f74-f8305225e198-0011395090,50,7,50,3,50
0698400c-1f15-4f90-9f74-f8305225e198-0011395090,50,8,50,7,50
0698400c-1f15-4f90-9f74-f8305225e198-0011395090,47,12,50,8,50
0698400c-1f15-4f90-9f74-f8305225e198-0011395090,50,2,47,12,50
0698400c-1f15-4f90-9f74-f8305225e198-0011395090,50,10,50,2,47
0698400c-1f15-4f90-9f74-f8305225e198-0011395090,50,7,50,10,50
0698400c-1f15-4f90-9f74-f8305225e198-0011395090,47,7,50,7,50
0698400c-1f15-4f90-9f74-f8305225e198-0011395090,50,4,47,7,50
0698400c-1f15-4f90-9f74-f8305225e198-0011395090,50,11,50,4,47
0698400c-1f15-4f90-9f74-f8305225e198-0011395090,50,6,50,11,50
23eaf7ca-6c5e-44df-aee1-bbd8ef4a6f9b-0010657353,88.08,15,96.92,15,63.08
23eaf7ca-6c5e-44df-aee1-bbd8ef4a6f9b-0010657353,96.92,14,88.08,15,96.92
23eaf7ca-6c5e-44df-aee1-bbd8ef4a6f9b-0010657353,88.08,12,96.92,14,88.08
54979327-3f0b-4296-a111-4c2563961c5b-0012414316,14.61,15,16.12,16,13
54979327-3f0b-4296-a111-4c2563961c5b-0012414316,4.98,25,14.61,15,16.12
ff4f7443-c689-4038-ba76-1557105e6a52-0010633192,5.77,8,5.77,3,25
ff4f7443-c689-4038-ba76-1557105e6a52-0010633192,5.77,5,5.77,8,5.77
b1ba9b18-ebd4-4093-97b8-1d2272387839-4662521141,89.93,7,68,5,126.92
b1ba9b18-ebd4-4093-97b8-1d2272387839-4662521141,126.92,8,89.93,7,68
b1ba9b18-ebd4-4093-97b8-1d2272387839-4662521141,87.19,7,126.92,8,89.93
b1ba9b18-ebd4-4093-97b8-1d2272387839-4662521141,126.92,7,87.19,7,126.92
b1ba9b18-ebd4-4093-97b8-1d2272387839-4662521141,126.92,7,126.92,7,87.19
b1ba9b18-ebd4-4093-97b8-1d2272387839-4662521141,126.92,6,126.92,7,126.92
b1ba9b18-ebd4-4093-97b8-1d2272387839-4662521141,126.92,7,126.92,6,126.92
b1ba9b18-ebd4-4093-97b8-1d2272387839-4662521141,126.92,8,126.92,7,126.92
b1ba9b18-ebd4-4093-97b8-1d2272387839-4662521141,126.92,7,126.92,8,126.92
b1ba9b18-ebd4-4093-97b8-1d2272387839-4662521141,126.92,7,126.92,7,126.92
b1ba9b18-ebd4-4093-97b8-1d2272387839-4662521141,126.92,7,126.92,7,126.92
66ca8ab2-4839-43c3-a441-da890639c779-0008979067,113.08,14,113.08,14,113.08
66ca8ab2-4839-43c3-a441-da890639c779-0008979067,113.08,14,113.08,14,113.08
66ca8ab2-4839-43c3-a441-da890639c779-0008979067,113.08,14,113.08,14,113.08
66ca8ab2-4839-43c3-a441-da890639c779-0008979067,113.08,14,113.08,14,113.08
5c567459-f154-4b7f-acf0-b8a616e9b4cb-0010355285,95.07,14,133.99,14,75.73
5c567459-f154-4b7f-acf0-b8a616e9b4cb-0010355285,136.15,14,95.07,14,133.99
5c567459-f154-4b7f-acf0-b8a616e9b4cb-0010355285,76.18,14,136.15,14,95.07
5c567459-f154-4b7f-acf0-b8a616e9b4cb-0010355285,136.15,14,76.18,14,136.15
95612ff6-b04b-4149-a30d-63b6fd1f27ee-0588937701,192,19,77,19,119.09
95612ff6-b04b-4149-a30d-63b6fd1f27ee-0588937701,129.7,8,192,19,77
95612ff6-b04b-4149-a30d-63b6fd1f27ee-0588937701,154,15,129.7,8,192
95612ff6-b04b-4149-a30d-63b6fd1f27ee-0588937701,67,14,154,15,129.7
c6b201af-e9d8-4364-9e60-c51fc083d8a4-0012136622,184.15,14,184.15,14,184.15
c6b201af-e9d8-4364-9e60-c51fc083d8a4-0012136622,184.15,14,184.15,14,184.15
c6b201af-e9d8-4364-9e60-c51fc083d8a4-0012136622,184.15,14,184.15,14,184.15
c6b201af-e9d8-4364-9e60-c51fc083d8a4-0012136622,184.15,14,184.15,14,184.15
d6a63385-7dec-4bf3-bf34-a4450c3c53f3-0012300754,122.19,7,122.19,7,122.19
d6a63385-7dec-4bf3-bf34-a4450c3c53f3-0012300754,87.19,8,122.19,7,122.19
d6a63385-7dec-4bf3-bf34-a4450c3c53f3-0012300754,122.19,7,87.19,8,122.19
d6a63385-7dec-4bf3-bf34-a4450c3c53f3-0012300754,122.19,7,122.19,7,87.19
d6a63385-7dec-4bf3-bf34-a4450c3c53f3-0012300754,122.19,7,122.19,7,122.19
d6a63385-7dec-4bf3-bf34-a4450c3c53f3-0012300754,87.19,7,122.19,7,122.19
d6a63385-7dec-4bf3-bf34-a4450c3c53f3-0012300754,122.19,7,87.19,7,122.19
d6a63385-7dec-4bf3-bf34-a4450c3c53f3-0012300754,122.19,7,122.19,7,87.19
d6a63385-7dec-4bf3-bf34-a4450c3c53f3-0012300754,122.19,7,122.19,7,122.19
d6a63385-7dec-4bf3-bf34-a4450c3c53f3-0012300754,87.19,7,122.19,7,122.19
d6a63385-7dec-4bf3-bf34-a4450c3c53f3-0012300754,122.19,7,87.19,7,122.19
98c3abc4-7174-4a64-ad78-15244d7f885a-0011407408,90.77,14,99.23,14,90.77
98c3abc4-7174-4a64-ad78-15244d7f885a-0011407408,99.23,14,90.77,14,99.23
98c3abc4-7174-4a64-ad78-15244d7f885a-0011407408,90.77,14,99.23,14,90.77
98c3abc4-7174-4a64-ad78-15244d7f885a-0011407408,7.44,14,90.77,14,99.23
98c3abc4-7174-4a64-ad78-15244d7f885a-0012056640,80.31,14,55.31,14,80.31
98c3abc4-7174-4a64-ad78-15244d7f885a-0012056640,80.31,14,80.31,14,55.31
98c3abc4-7174-4a64-ad78-15244d7f885a-0012056640,80.31,14,80.31,14,80.31
98c3abc4-7174-4a64-ad78-15244d7f885a-0012056640,80.31,14,80.31,14,80.31
18d6910a-e6a3-4bcd-84d9-3e98db2dafe5-0012489391,92.31,7,92.31,7,61.55
18d6910a-e6a3-4bcd-84d9-3e98db2dafe5-0012489391,92.31,7,92.31,7,92.31
18d6910a-e6a3-4bcd-84d9-3e98db2dafe5-0012489391,92.31,7,92.31,7,92.31
18d6910a-e6a3-4bcd-84d9-3e98db2dafe5-0012489391,92.31,7,92.31,7,92.31
18d6910a-e6a3-4bcd-84d9-3e98db2dafe5-0012489391,92.31,7,92.31,7,92.31
18d6910a-e6a3-4bcd-84d9-3e98db2dafe5-0012489391,92.31,7,92.31,7,92.31
18d6910a-e6a3-4bcd-84d9-3e98db2dafe5-0012489391,92.31,7,92.31,7,92.31
18d6910a-e6a3-4bcd-84d9-3e98db2dafe5-0012489391,92.31,7,92.31,7,92.31
18d6910a-e6a3-4bcd-84d9-3e98db2dafe5-0012489391,92.31,7,92.31,7,92.31
18d6910a-e6a3-4bcd-84d9-3e98db2dafe5-0012489391,92.31,7,92.31,7,92.31
18d6910a-e6a3-4bcd-84d9-3e98db2dafe5-0012489391,92.31,7,92.31,7,92.31
18d6910a-e6a3-4bcd-84d9-3e98db2dafe5-0012489391,92.31,7,92.31,7,92.31
3eece3de-b0f7-4309-8395-ef1d3f4af0d6-0012122035,19.41,7,122.24,11,68.33
3eece3de-b0f7-4309-8395-ef1d3f4af0d6-0012122035,36.11,15,19.41,7,122.24
3eece3de-b0f7-4309-8395-ef1d3f4af0d6-0012122035,12.35,3,36.11,15,19.41
3eece3de-b0f7-4309-8395-ef1d3f4af0d6-0012122035,3305.64,5,12.35,3,36.11
3eece3de-b0f7-4309-8395-ef1d3f4af0d6-0012122035,13.47,42,3305.64,5,12.35
3eece3de-b0f7-4309-8395-ef1d3f4af0d6-0012122035,16.42,7,13.47,42,3305.64
199e48e4-374e-475c-945b-d8a933118bdb-61043252N1,46.15,7,46.15,7,46.15
199e48e4-374e-475c-945b-d8a933118bdb-61043252N1,46.15,7,46.15,7,46.15
199e48e4-374e-475c-945b-d8a933118bdb-61043252N1,46.15,7,46.15,7,46.15
199e48e4-374e-475c-945b-d8a933118bdb-61043252N1,46.15,7,46.15,7,46.15
199e48e4-374e-475c-945b-d8a933118bdb-61043252N1,46.15,7,46.15,7,46.15
199e48e4-374e-475c-945b-d8a933118bdb-61043252N1,46.15,7,46.15,7,46.15
199e48e4-374e-475c-945b-d8a933118bdb-61043252N1,46.15,7,46.15,7,46.15
199e48e4-374e-475c-945b-d8a933118bdb-61043252N1,46.15,7,46.15,7,46.15
199e48e4-374e-475c-945b-d8a933118bdb-61043252N1,46.15,7,46.15,7,46.15
199e48e4-374e-475c-945b-d8a933118bdb-61043252N1,20.76,7,46.15,7,46.15
199e48e4-374e-475c-945b-d8a933118bdb-61043252N1,46.15,7,20.76,7,46.15
032375dc-8f7e-4730-8151-85c668b7a3e0-0011174013,33.45,8,61.85,7,61.85
032375dc-8f7e-4730-8151-85c668b7a3e0-0011174013,61.85,7,33.45,8,61.85
032375dc-8f7e-4730-8151-85c668b7a3e0-0011174013,61.85,6,61.85,7,33.45
032375dc-8f7e-4730-8151-85c668b7a3e0-0011174013,61.85,8,61.85,6,61.85
032375dc-8f7e-4730-8151-85c668b7a3e0-0011174013,33.45,6,61.85,8,61.85
032375dc-8f7e-4730-8151-85c668b7a3e0-0011174013,8.13,7,33.45,6,61.85
032375dc-8f7e-4730-8151-85c668b7a3e0-0011174013,61.85,10,8.13,7,33.45
032375dc-8f7e-4730-8151-85c668b7a3e0-0011174013,61.85,20,61.85,10,8.13
5b9d6d25-2f74-45ce-9a4e-3a37e783a240-0012280170,24.85,7,49.85,7,49.85
5b9d6d25-2f74-45ce-9a4e-3a37e783a240-0012280170,36.36,8,24.85,7,49.85
5b9d6d25-2f74-45ce-9a4e-3a37e783a240-0012280170,49.85,7,36.36,8,24.85
5b9d6d25-2f74-45ce-9a4e-3a37e783a240-0012280170,49.85,6,49.85,7,36.36
5b9d6d25-2f74-45ce-9a4e-3a37e783a240-0012280170,49.85,8,49.85,6,49.85
5b9d6d25-2f74-45ce-9a4e-3a37e783a240-0012280170,41.45,6,49.85,8,49.85
5b9d6d25-2f74-45ce-9a4e-3a37e783a240-0012280170,49.85,7,41.45,6,49.85
5b9d6d25-2f74-45ce-9a4e-3a37e783a240-0012280170,49.85,8,49.85,7,41.45
5b9d6d25-2f74-45ce-9a4e-3a37e783a240-0012280170,49.85,6,49.85,8,49.85
5b9d6d25-2f74-45ce-9a4e-3a37e783a240-0012280170,41.45,7,49.85,6,49.85
5b9d6d25-2f74-45ce-9a4e-3a37e783a240-0012280170,5.14,7,41.45,7,49.85
f38689df-bddd-4a34-8dfa-fa8e75a70b27-0012346109,13.08,28,15.78,28,16.15
f38689df-bddd-4a34-8dfa-fa8e75a70b27-0012346109,16.15,14,13.08,28,15.78
16b7cc94-598c-41e7-8e64-ad1f29694fe5-0010306554,57.69,3,57.69,7,38.2
16b7cc94-598c-41e7-8e64-ad1f29694fe5-0010306554,34.87,26,57.69,3,57.69
16b7cc94-598c-41e7-8e64-ad1f29694fe5-0010306554,55.51,1,34.87,26,57.69
16b7cc94-598c-41e7-8e64-ad1f29694fe5-0010306554,115.38,5,55.51,1,34.87
16b7cc94-598c-41e7-8e64-ad1f29694fe5-0010306554,57.69,6,115.38,5,55.51
16b7cc94-598c-41e7-8e64-ad1f29694fe5-0010306554,36.27,7,57.69,6,115.38
16b7cc94-598c-41e7-8e64-ad1f29694fe5-0010306554,57.69,11,36.27,7,57.69
16b7cc94-598c-41e7-8e64-ad1f29694fe5-0010306554,57.69,4,57.69,11,36.27
16b7cc94-598c-41e7-8e64-ad1f29694fe5-0010306554,57.69,6,57.69,4,57.69
0163995e-f0df-4c33-aa96-5cf0b3a56ade-0011598637,227.08,13,227.08,14,227.08
0163995e-f0df-4c33-aa96-5cf0b3a56ade-0011598637,227.08,15,227.08,13,227.08
0163995e-f0df-4c33-aa96-5cf0b3a56ade-0011598637,227.08,14,227.08,15,227.08
0163995e-f0df-4c33-aa96-5cf0b3a56ade-0011598637,227.08,14,227.08,14,227.08
9a3ed97b-a78a-45fd-b110-e792f562927e-0009237799,28.38,8,28.38,7,28.38
9a3ed97b-a78a-45fd-b110-e792f562927e-0009237799,28.38,7,28.38,8,28.38
9a3ed97b-a78a-45fd-b110-e792f562927e-0009237799,28.38,8,28.38,7,28.38
9a3ed97b-a78a-45fd-b110-e792f562927e-0009237799,28.38,7,28.38,8,28.38
9a3ed97b-a78a-45fd-b110-e792f562927e-0009237799,28.38,7,28.38,7,28.38
9a3ed97b-a78a-45fd-b110-e792f562927e-0009237799,28.38,7,28.38,7,28.38
9a3ed97b-a78a-45fd-b110-e792f562927e-0009237799,28.38,7,28.38,7,28.38
9a3ed97b-a78a-45fd-b110-e792f562927e-0009237799,28.38,7,28.38,7,28.38
9a3ed97b-a78a-45fd-b110-e792f562927e-0009237799,28.38,7,28.38,7,28.38
9a3ed97b-a78a-45fd-b110-e792f562927e-0009237799,28.38,7,28.38,7,28.38
0564e88b-c4f2-4986-916f-29d9dfde6209-0012525680,127.85,7,127.85,7,124.85
0564e88b-c4f2-4986-916f-29d9dfde6209-0012525680,127.85,7,127.85,7,127.85
0564e88b-c4f2-4986-916f-29d9dfde6209-0012525680,124.85,7,127.85,7,127.85
0564e88b-c4f2-4986-916f-29d9dfde6209-0012525680,127.85,7,124.85,7,127.85
0564e88b-c4f2-4986-916f-29d9dfde6209-0012525680,127.85,7,127.85,7,124.85
0564e88b-c4f2-4986-916f-29d9dfde6209-0012525680,127.85,7,127.85,7,127.85
0564e88b-c4f2-4986-916f-29d9dfde6209-0012525680,127.85,7,127.85,7,127.85
bfcc2d77-75f0-4383-9538-9a8aa7890111-0010762739,130,16,130,15,90
bfcc2d77-75f0-4383-9538-9a8aa7890111-0010762739,130,22,130,16,130
bfcc2d77-75f0-4383-9538-9a8aa7890111-0010762739,130,10,130,22,130
bfcc2d77-75f0-4383-9538-9a8aa7890111-0010762739,130,14,130,10,130
641061f6-e2af-43b1-af4b-df55ac3b143d-2887496311,336,28,336,32,274
b14596a9-bbba-45fc-970f-26da1bc0e8e3-0205944971,196.15,14,196.15,14,196.15
b14596a9-bbba-45fc-970f-26da1bc0e8e3-0205944971,196.15,14,196.15,14,196.15
b14596a9-bbba-45fc-970f-26da1bc0e8e3-0205944971,196.15,14,196.15,14,196.15
b14596a9-bbba-45fc-970f-26da1bc0e8e3-0205944971,196.15,14,196.15,14,196.15
22f2e3f3-97ad-4085-bf15-a0bc4999e04e-0012207788,164,20,328,27,164
22f2e3f3-97ad-4085-bf15-a0bc4999e04e-0012207788,164,7,164,20,328
22f2e3f3-97ad-4085-bf15-a0bc4999e04e-0012207788,164,16,164,7,164
4fcd4b11-b2a4-4078-80e1-b09fc96800cc-0010051962,113.31,7,113.31,7,69.9
4fcd4b11-b2a4-4078-80e1-b09fc96800cc-0010051962,113.31,7,113.31,7,113.31
4fcd4b11-b2a4-4078-80e1-b09fc96800cc-0010051962,113.31,7,113.31,7,113.31
4fcd4b11-b2a4-4078-80e1-b09fc96800cc-0010051962,113.31,7,113.31,7,113.31
4fcd4b11-b2a4-4078-80e1-b09fc96800cc-0010051962,113.31,7,113.31,7,113.31
4fcd4b11-b2a4-4078-80e1-b09fc96800cc-0010051962,113.31,7,113.31,7,113.31
4fcd4b11-b2a4-4078-80e1-b09fc96800cc-0010051962,113.31,7,113.31,7,113.31
4fcd4b11-b2a4-4078-80e1-b09fc96800cc-0010051962,113.31,7,113.31,7,113.31
4fcd4b11-b2a4-4078-80e1-b09fc96800cc-0010051962,113.31,7,113.31,7,113.31
4fcd4b11-b2a4-4078-80e1-b09fc96800cc-0010051962,113.31,7,113.31,7,113.31
4fcd4b11-b2a4-4078-80e1-b09fc96800cc-0010051962,113.31,7,113.31,7,113.31
4fcd4b11-b2a4-4078-80e1-b09fc96800cc-0010051962,113.31,7,113.31,7,113.31
c0a52f0b-6fa1-4f56-bab2-228db4cc0ef9-0011877632,145.77,14,230.77,14,145.77
c0a52f0b-6fa1-4f56-bab2-228db4cc0ef9-0011877632,230.77,14,145.77,14,230.77
c0a52f0b-6fa1-4f56-bab2-228db4cc0ef9-0011877632,145.77,14,230.77,14,145.77
c0a52f0b-6fa1-4f56-bab2-228db4cc0ef9-0011877632,27.26,14,145.77,14,230.77
7b8216f5-ab35-4e18-bc40-5969f5864415-0011334592,205.85,14,205.85,14,205.85
7b8216f5-ab35-4e18-bc40-5969f5864415-0011334592,205.85,14,205.85,14,205.85
7b8216f5-ab35-4e18-bc40-5969f5864415-0011334592,205.85,14,205.85,14,205.85
7b8216f5-ab35-4e18-bc40-5969f5864415-0011334592,205.85,14,205.85,14,205.85
de3311c2-4958-4a03-b0e9-457f8a6a60cb-0010250024,170.22,12,151.74,15,302.31
de3311c2-4958-4a03-b0e9-457f8a6a60cb-0010250024,149.89,13,170.22,12,151.74
de3311c2-4958-4a03-b0e9-457f8a6a60cb-0010250024,187.36,17,149.89,13,170.22
d835e158-eff0-44ff-aeab-c06deb6cc4fa-0011737212,10.55,25,13.51,15,25.58
d835e158-eff0-44ff-aeab-c06deb6cc4fa-0011737212,9.14,1,10.55,25,13.51
d835e158-eff0-44ff-aeab-c06deb6cc4fa-0011737212,10.29,15,9.14,1,10.55
6c1a1f3f-d442-40b7-affb-5c6add91623b-0011624719,125.73,22,125.73,9,125.73
6c1a1f3f-d442-40b7-affb-5c6add91623b-0011624719,125.73,7,125.73,22,125.73
6c1a1f3f-d442-40b7-affb-5c6add91623b-0011624719,377.19,7,125.73,7,125.73
6c1a1f3f-d442-40b7-affb-5c6add91623b-0011624719,125.73,7,377.19,7,125.73
6c1a1f3f-d442-40b7-affb-5c6add91623b-0011624719,125.73,6,125.73,7,377.19
6c1a1f3f-d442-40b7-affb-5c6add91623b-0011624719,125.73,8,125.73,6,125.73
6c1a1f3f-d442-40b7-affb-5c6add91623b-0011624719,125.73,6,125.73,8,125.73
6c1a1f3f-d442-40b7-affb-5c6add91623b-0011624719,125.73,8,125.73,6,125.73
6c1a1f3f-d442-40b7-affb-5c6add91623b-0011624719,125.73,6,125.73,8,125.73
196c675e-f935-4496-8b8b-2a0a3f9b2a9d-0011731107,147.69,28,144.62,7,147.69
196c675e-f935-4496-8b8b-2a0a3f9b2a9d-0011731107,147.69,7,147.69,28,144.62
196c675e-f935-4496-8b8b-2a0a3f9b2a9d-0011731107,147.69,7,147.69,7,147.69
196c675e-f935-4496-8b8b-2a0a3f9b2a9d-0011731107,147.69,7,147.69,7,147.69
196c675e-f935-4496-8b8b-2a0a3f9b2a9d-0011731107,147.69,7,147.69,7,147.69
196c675e-f935-4496-8b8b-2a0a3f9b2a9d-0011731107,147.69,8,147.69,7,147.69
196c675e-f935-4496-8b8b-2a0a3f9b2a9d-0011731107,193.86,4,147.69,8,147.69
196c675e-f935-4496-8b8b-2a0a3f9b2a9d-0011731107,97.56,2,193.86,4,147.69
3c7b4184-e6f1-4a6e-aac6-62d63eef3530-0012399473,119.08,17,108.92,14,119.08
3b1690db-7e93-4db6-8287-6c3892085f5f-0012039275,99.46,19,15.8,17,83.48
3b1690db-7e93-4db6-8287-6c3892085f5f-0012039275,99.46,7,99.46,19,15.8
3b1690db-7e93-4db6-8287-6c3892085f5f-0012039275,74.46,7,99.46,7,99.46
3b1690db-7e93-4db6-8287-6c3892085f5f-0012039275,99.46,7,74.46,7,99.46
3b1690db-7e93-4db6-8287-6c3892085f5f-0012039275,8.46,7,99.46,7,74.46
3b1690db-7e93-4db6-8287-6c3892085f5f-0012039275,99.46,7,8.46,7,99.46
3b1690db-7e93-4db6-8287-6c3892085f5f-0012039275,99.46,7,99.46,7,8.46
8ba85a5c-df13-47f6-8a8c-d47b5c30f7a6-0010167919,227.69,16,327.69,15,327.69
8ba85a5c-df13-47f6-8a8c-d47b5c30f7a6-0010167919,327.69,12,227.69,16,327.69
8ba85a5c-df13-47f6-8a8c-d47b5c30f7a6-0010167919,327.69,15,327.69,12,227.69
8ba85a5c-df13-47f6-8a8c-d47b5c30f7a6-0010167919,227.69,13,327.69,15,327.69
5a7d9eaf-69b1-4600-9003-aa43616c10da-0606748021,87,14,29,14,26
5a7d9eaf-69b1-4600-9003-aa43616c10da-0606748021,60.12,1,87,14,29
5a7d9eaf-69b1-4600-9003-aa43616c10da-0606748021,154.61,14,60.12,1,87
5a7d9eaf-69b1-4600-9003-aa43616c10da-0606748021,38,6,154.61,14,60.12
5a7d9eaf-69b1-4600-9003-aa43616c10da-0606748021,149.81,8,38,6,154.61
5a7d9eaf-69b1-4600-9003-aa43616c10da-0606748021,32.97,14,149.81,8,38
d5c5db14-2077-4837-81b4-b1b45d88ac2e-0010464167,60.38,12,85.38,17,60.38
d5c5db14-2077-4837-81b4-b1b45d88ac2e-0010464167,85.38,15,60.38,12,85.38
d5c5db14-2077-4837-81b4-b1b45d88ac2e-0010464167,60.38,14,85.38,15,60.38
d5c5db14-2077-4837-81b4-b1b45d88ac2e-0010464167,85.38,14,60.38,14,85.38
fd957b6c-2a74-42e6-919c-5ba5c3481093-0568435271,301.38,14,301.38,14,301.38
fd957b6c-2a74-42e6-919c-5ba5c3481093-0568435271,301.38,14,301.38,14,301.38
fd957b6c-2a74-42e6-919c-5ba5c3481093-0568435271,301.38,14,301.38,14,301.38
fd957b6c-2a74-42e6-919c-5ba5c3481093-0568435271,301.38,14,301.38,14,301.38
ecfb5e38-333f-495b-93dd-3151eb4ed488-0009517338,224.24,28,186.93,16,124.62
ecfb5e38-333f-495b-93dd-3151eb4ed488-0009517338,62.31,18,224.24,28,186.93
1fb9bd90-2c3c-4a5a-b7d9-d7a5052271e0-0588776071,42.23,7,42.23,7,42.23
1fb9bd90-2c3c-4a5a-b7d9-d7a5052271e0-0588776071,42.23,7,42.23,7,42.23
1fb9bd90-2c3c-4a5a-b7d9-d7a5052271e0-0588776071,42.23,7,42.23,7,42.23
1fb9bd90-2c3c-4a5a-b7d9-d7a5052271e0-0588776071,42.23,7,42.23,7,42.23
1fb9bd90-2c3c-4a5a-b7d9-d7a5052271e0-0588776071,42.23,7,42.23,7,42.23
1fb9bd90-2c3c-4a5a-b7d9-d7a5052271e0-0588776071,42.23,7,42.23,7,42.23
